time [Myr],sc1_f1 [m],sc1_f2 [m],sc1_f3 [m],sc2_f1 [m],sc2_f2 [m],sc2_f3 [m],sc3_f1 [m],sc3_f2 [m],sc3_f3 [m]
0.201,2.4966368923191873e-5,0.0001155639270167914,4.200988362113419e-6,5.002621345690064e-11,0.0,0.02069397733106496,4.170017211381749e-14,0.0,0.0
0.2012,2.488652105059677e-5,0.00011480540200967636,4.203913729117651e-6,1.0505278020636558e-10,7.61111546479119e-5,0.0,9.950233864220634e-14,0.0,0.0
0.2014,2.4807581700482875e-5,0.0001140583483905987,4.206782640463308e-6,1.1004660061118452e-10,0.00011768063956193661,0.0,0.0,0.0,0.0
0.2016,2.4729577509563852e-5,0.00011332342421460292,4.209585379652507e-6,9.588510807790616e-11,0.06269574178355548,0.0,0.0,0.0,0.0
0.2018,2.4652491388275563e-5,0.0001126004219886307,4.212322434902948e-6,3.575575272850176e-11,0.005646322606372401,0.0,3.112396351244115e-13,0.0,0.0
0.202,2.457630664746014e-5,0.00011188913816167871,4.214994295424204e-6,8.592853468467763e-11,0.005814437126498184,0.0,1.868181857715622e-13,0.0,0.0
0.2022,2.4501006986107562e-5,0.00011118937302844085,4.217601451909575e-6,1.4054710922668917e-6,0.006886820356891183,0.0,2.4527054438160035e-13,0.0,0.0
0.2024,2.4426576479830153e-5,0.00011050093064290424,4.220144396856353e-6,1.5633714684906925e-6,0.018585922942908954,0.0,0.0,0.0,0.0
0.2026,2.4352999569887852e-5,0.00010982361873826656,4.222623624773242e-6,3.5377366573535654e-6,0.0,0.0,0.0,0.0,0.0
0.2028,2.4280261052680996e-5,0.00010915724865170721,4.225039632297736e-6,7.489134160549912e-9,0.0,0.0,1.2454144274552487e-12,0.0,0.0
0.203,2.420834606966897e-5,0.00010850163525296611,4.227392918243106e-6,6.755760084778483e-9,0.0,0.0,1.0306226916205318e-12,0.0,0.0
0.2032,2.413724009765663e-5,0.0001078565968757935,4.22968398358993e-6,9.624466205118879e-9,0.007853918704006887,0.0,1.112876969453276e-12,0.0,0.0
0.2034,2.4066928939418114e-5,0.00010722195525165838,4.231913331434917e-6,9.578359659243771e-9,0.00829815487356068,0.0,1.4861219370235214e-12,0.0,0.0
0.2036,2.399739871461904e-5,0.00010659753544516471,4.234081466906775e-6,1.0381175352134299e-8,0.0014364960342961412,0.0,0.0,0.0,0.0
0.2038,2.3928635851026663e-5,0.00010598316579086067,4.2361888970564895e-6,1.0116280197062843e-8,0.0014213321300629057,0.0,0.0,0.0,0.0
0.204,2.3860627075991507e-5,0.00010537867783113816,4.238236130729332e-6,9.792756812555611e-9,0.09199120380459959,0.0,1.748205812060612e-12,0.0,0.0
0.2042,2.379335940817101e-5,0.00010478390625506383,4.24022367842203e-6,4.5693277397677e-9,0.0,0.0,2.039145072824825e-12,0.0,0.0
0.2044,2.3726820149496015e-5,0.00010419868883795782,4.242152052129681e-6,5.8192455698001185e-9,0.12171283178785848,0.0,0.0,0.0,0.0
0.2046,2.3660996877375787e-5,0.00010362286638174439,4.244021765185678e-6,3.4980716788406743e-9,0.0,0.0,9.033807986240927e-13,0.0,0.0
0.2048,2.359587743711814e-5,0.00010305628265589242,4.245833332096522e-6,3.482155350268781e-9,0.0,0.0,6.025296114480814e-13,0.0,0.0
0.205,2.3531449934572485e-5,0.00010249878433903851,4.247587268373744e-6,3.4575474850568598e-9,0.0,0.0,2.8272656115815753e-15,0.0,0.0
0.2052,2.3467702728983617e-5,0.00010195022096122844,4.249284090364344e-6,3.4313465566758073e-9,0.0,7.943916546222587e-5,9.854526496913234e-13,0.0,0.0
0.2054,2.340462442605197e-5,0.00010141044484679018,4.2509243150807684e-6,3.3267139061221295e-9,0.0,0.02289750019462242,0.0,0.0,0.0
0.2056,2.3342203871193345e-5,0.00010087931105785299,4.252508460032107e-6,3.2523568096998403e-9,0.0,0.02317294516667004,0.0,0.0,0.0
0.2058,2.3280430142999e-5,0.00010035667733857782,4.25403704305637e-6,3.2728013527883474e-9,0.0,0.02235969198307928,0.0,0.0,0.0
0.206,2.3219292546888294e-5,9.984240406004426e-5,4.255510582155324e-6,3.2619149475383815e-9,0.0,0.02250556900907217,0.0,0.0,0.0
0.2062,2.315878060894696e-5,9.933635416589388e-5,4.256929595331614e-6,3.245579465342414e-9,0.0,0.022651388142917766,0.0,0.0,0.0
0.2064,2.309888406995704e-5,9.883839311871853e-5,4.258294600429188e-6,3.218407743241623e-9,0.0,0.022784401569458948,0.0,0.018482560307195327,7.09853603749859e-5
0.2066,2.3039592879595117e-5,9.834838884721295e-5,4.259606114977274e-6,3.1816633163707267e-9,0.0,0.02290929083410303,0.0,0.02528049191979382,7.547099516131404e-5
0.2068,2.2980897190817e-5,9.786621169417288e-5,4.260864656037677e-6,3.146765714355999e-9,0.0,0.0007445192254359511,0.0,0.0,8.901100950336061e-5
0.207,2.292278735441071e-5,9.739173436525313e-5,4.26207074005629e-6,3.4152961121131712e-9,0.08752788213878551,0.0006511536434370274,0.0,0.0,0.019733350941483478
0.2072,2.286525391371596e-5,9.692483187864406e-5,4.263224882718658e-6,2.261271104982817e-9,0.09018202788894843,0.000609127980661873,0.0,0.0,0.019689852042831878
0.2074,2.280828759950674e-5,9.646538151555483e-5,4.264327598809583e-6,0.0,0.09188059334280407,0.00015697488191259888,0.0,0.0,0.019668303072842154
0.2076,2.2751879325033468e-5,9.601326277159164e-5,4.265379402077098e-6,5.4106777247906884e-11,0.08862319333623124,0.000124969271891797,9.921513103622114e-15,0.0,0.0
0.2078,2.269602018122388e-5,9.556835730905721e-5,4.266380805100983e-6,3.370923585994636e-11,0.0006411338694050708,9.286100300531692e-5,4.587973056594208e-15,0.0,0.0
0.208,2.2640701432026164e-5,9.513054891009589e-5,4.267332319165355e-6,3.2868217832005153e-11,0.07339171947915599,9.383609370749435e-5,4.7561881685403486e-15,0.0,0.018924895607434333
0.2082,2.258591450990475e-5,9.469972343080068e-5,4.268234454136099e-6,1.7854895986055005e-11,0.08207306145996573,8.064809332863332e-5,3.868990246268698e-15,0.0,0.0
0.2084,2.2531651011478346e-5,9.42757687562145e-5,4.269087718342433e-6,1.0911145004297151e-11,0.08082776134789621,6.640574411296841e-5,3.5292824923539672e-15,0.0,0.019147897477461134
0.2086,2.2477902693293292e-5,9.385857475623614e-5,4.269892618463162e-6,6.167808912231185e-12,0.08120608667105521,5.662479026436785e-5,5.315396934622728e-15,0.0,0.0
0.2088,2.2424661467732206e-5,9.344803324247593e-5,4.270649659417203e-6,8.564732314672984e-13,0.07549661315911271,4.2244101628857284e-5,8.867781015819305e-16,0.0,0.01933135997719371
0.209,2.237191939905188e-5,9.304403792600915e-5,4.271359344258343e-6,1.4151773563206193e-12,0.07901249391870328,6.848681597738006e-6,9.262745474140121e-16,0.0,0.01919548746461463
0.2092,2.2319668699551272e-5,9.264648437605928e-5,4.272022174074767e-6,1.3805001209257638e-10,0.07680330339353525,4.340299780101178e-6,8.139989605336719e-16,0.0,0.019650296318393476
0.2094,2.2267901725854e-5,9.225526997957891e-5,4.272638647892724e-6,1.5508642658124e-10,0.00547844932741,3.4707369356103723e-6,4.082311639039824e-16,0.0,0.02171345466770145
0.2096,2.221661097531486e-5,9.187029390176141e-5,4.2732092625842214e-6,2.313260154708241e-6,0.006234815684334618,2.8701260950417335e-6,2.1627052511787137e-16,0.0,0.0
0.2098,2.21657890825417e-5,9.149145704742852e-5,4.273734512779041e-6,1.8043190728177048e-6,0.006681103848336447,2.6773760320406596e-6,2.1414208174121677e-16,0.0,0.0
0.21,2.2115428816023124e-5,9.111866202333573e-5,4.274214890781012e-6,1.6668677366576386e-6,0.007023068060980919,2.578180095187592e-6,4.816515424538536e-16,0.012504544730032555,0.0
0.2102,2.2065523074864604e-5,9.075181310133455e-5,4.274650886487943e-6,1.6263328410633155e-6,0.00756556546236737,2.3358398631933658e-6,5.984199176565774e-16,0.012486487163035798,0.0
0.2104,2.201606488534246e-5,0.0001580848916937095,4.275042987419934e-6,1.4480368527533905e-6,0.008053487623025357,2.1098410096489108e-6,6.977739048606449e-16,0.013813558715805677,0.0
0.2106,2.196704739813437e-5,0.0,4.275391678543842e-6,2.4068116851539045e-6,0.00870116436471761,1.0437990295710584e-6,6.010453031237028e-16,0.0,0.0
0.2108,2.1918463885080633e-5,0.0,4.2756974423049135e-6,7.138443130542946e-7,0.008199908885363153,7.537698553836211e-7,7.525326961926906e-16,0.0,0.018733394179336782
0.211,2.1837249031988852e-5,0.0,0.02070375811345456,4.755620295602738e-7,0.008279522177804548,6.609284264869951e-7,7.329141193670554e-16,0.0,0.019723404508072983
0.2112,2.0150328768642548e-5,0.0,0.0,5.343245646526841e-10,0.008533744912422946,4.327709237753763e-6,5.292006821555063e-16,0.0,0.0
0.2114,1.999474612713898e-5,0.0,0.0,2.918093646904394e-7,0.00850918034517498,0.0,5.341659839670329e-16,0.0,0.0
0.2116,3.070878830455266e-5,0.08517991452223034,0.0,4.0073999186225767e-7,0.008820136906839353,0.0,6.755158871469752e-16,0.0,0.01923800001484529
0.2118,1.7692181899797016e-5,0.08322674692363359,0.0,1.6872677603773236e-7,0.00866478657249038,0.0,1.1214199272486433e-15,0.0,0.022056519331773942
0.212,0.0,0.082465753968191,0.0,2.3560736520075004e-9,0.008927015806596945,0.0,1.5776783636808119e-15,0.0,0.0
0.2122,0.0,1.4623318902633534e-5,0.0,6.551666258277865e-7,0.001977046913102097,0.0,1.56606015379327e-15,0.0,0.0
0.2124,0.0,0.00030076374967848325,0.0,3.4140556365316244e-7,0.0014327454918040723,0.0,1.5567694301610581e-15,0.0,0.0
0.2126,0.0,0.0002917932702221123,0.0,3.4440446511320027e-9,0.0014128186963623512,0.0,1.513958892183526e-15,0.0,0.0
0.2128,0.0,0.0005516962947876083,0.0,2.7003156550970547e-7,0.00932720477555008,0.0,1.507084643502712e-15,0.0,0.0
0.213,0.0,0.0005698711620258524,0.0,5.455911196338369e-7,0.008985632306108882,0.0,1.5594101979964517e-15,0.0,0.0
0.2132,1.4568953430924123e-7,0.000591442763680148,0.0,1.3754814524169181e-6,0.009759647687630468,0.0,1.036212294429985e-13,3.3915333348059473e-6,0.0
0.2134,1.348572975708195e-7,0.00058652263158941,0.0,1.5723766484850538e-6,0.010284152972078655,1.6586700767710314e-7,1.170856879981762e-13,3.295767743718807e-6,0.0
0.2136,1.2422733591845579e-7,0.0005816366940858998,0.0,3.9664369360195995e-6,0.011277662961922362,2.838376776724327e-7,1.2477166052776517e-15,3.023797750624892e-6,0.0
0.2138,1.1379656782761261e-7,0.0005767853544328058,0.0,5.99246185330275e-6,0.0023607381818878167,3.2113420842386607e-7,1.2315723558472082e-15,0.014432138705860312,0.0
0.214,1.0356187331636959e-7,0.0005719689529087302,0.0,5.765241133102739e-6,0.002686165399050521,5.715806152545938e-7,4.024180932784308e-15,0.014064140258892016,0.0
0.2142,9.352010627705762e-8,0.0005671877727257899,0.0,3.393514371918466e-8,0.002982908791038826,0.0,2.1388799729834993e-15,0.013035049127946664,0.0
0.2144,8.36681050665831e-8,0.00056244204529287,0.0,0.0,0.012935635221760295,0.0,2.355568830991005e-15,0.014256800383088453,0.0
0.2146,7.400270166151241e-8,0.0005577319549360995,0.0,5.638741871759478e-6,0.01220258608127578,0.0,2.3824269279651003e-15,0.00013977935472710493,1.918114337746274e-5
0.2148,6.452072960587006e-8,0.000553057643158758,0.0,4.470277454004165e-8,0.012322109483117029,0.0,2.3286644902188807e-15,0.014799568164537818,2.560589973747869e-5
0.215,5.521903092574657e-8,0.0005484192125021631,0.0,0.0,0.0024359757303737805,0.00018903778701510884,2.2875642528664086e-15,0.0,3.5996697736383806e-5
0.2152,4.609446214775886e-8,0.0005438167300554145,0.0,0.0,0.002334287473840138,7.444604344672338e-5,2.2845884681838148e-15,0.014625092384028258,3.639271672966878e-5
0.2154,3.7143899530651036e-8,0.0005392502306518932,0.0,0.0,0.10521058489092133,7.827339963140128e-5,2.2606022504264756e-15,0.0,4.1949608653263316e-5
0.2156,2.8364243602544944e-8,0.0005347197197840652,0.0,0.0,0.0,2.039029484899415e-5,2.2657343480325358e-15,0.00022445159096682807,4.570938623450131e-5
0.2158,1.9752423082282583e-8,0.0005302251762639622,0.0,0.0,0.0,2.0590564048371616e-5,2.2342456564898557e-15,0.022850746510204686,5.084036345824735e-5
0.216,1.9482358850839154e-6,0.0005257688171399072,0.0,0.0,0.0,2.078365253964341e-5,2.025236480416826e-15,0.0,5.059480848084515e-5
0.2162,0.0,0.0005213505495404325,0.0,0.0,0.0,2.0952630432736443e-5,2.1014049513226417e-15,0.0,5.7043559430230767e-5
0.2164,0.0,0.0005169700952187169,0.0,0.0,0.0,2.1112271608940197e-5,6.244072782896706e-16,0.0,1.093059903020362e-5
0.2166,0.0,0.0005126271717291412,0.0,2.2783059569743347e-8,0.08308685754845711,1.8790635650164484e-5,6.115605219289163e-16,0.0,0.0
0.2168,0.0,0.0005083214930402969,0.0,4.7255029893503585e-8,0.10008702785341604,1.3943998600997678e-5,6.140166669563233e-16,0.0,0.0
0.217,0.0,0.0005040527700687098,0.0,0.0,0.09453947279790789,1.3195260647719655e-5,6.74920400903627e-16,0.0,0.02029317775909867
0.2172,0.0,0.0004998207111343682,0.0,0.0,0.09204757608347179,8.708393930539717e-6,2.81648912244424e-16,0.0,0.020312469072377295
0.2174,0.0,0.00049562502233573,0.0,3.3205423301465553e-9,0.08742953058433463,5.901654539512221e-6,1.4795009197182997e-16,0.0,0.02232337486564866
0.2176,0.0,0.000491465407836629,0.0,0.0,0.08520573818222214,0.0,6.236316102975291e-17,0.0,0.0
0.2178,0.0,0.00048734157005011873,0.0,0.0,0.08171853897889746,0.0,1.0041584564372087e-16,0.0,0.0
0.218,0.0,0.000483253209692093,0.0,0.0,0.07847957358606529,0.0,1.311357912872703e-16,0.0,0.0
0.2182,0.0,0.00047920002565681255,0.0,0.0,0.07273073725344983,0.0,1.5751308875169773e-16,0.0,0.0
0.2184,0.0,0.0004751817146322491,0.0,0.0,0.06942182110946832,0.0,1.8196510689159474e-16,0.0,0.019945286557093034
0.2186,0.0,0.0004711979703796009,0.0,0.0,0.07032508825569184,0.0,1.4519668098787304e-16,0.0,3.0474171422474258e-5
0.2188,0.0,0.00046724848756409323,0.0,0.0,0.0,0.0,1.4528928353692785e-16,0.0,2.9563907569067453e-5
0.219,0.0,0.0004633329628266729,0.0,1.1016267220131502e-7,0.0,0.0,1.5365408246697917e-16,0.0,3.587606390533741e-5
0.2192,0.0,0.00045945109484178334,0.0,0.0,0.103007087354603,0.0,1.6669259309790557e-16,0.015536656830171011,5.7748305322294184e-5
0.2194,0.0,0.0004556025842802659,0.0,0.0,0.0,0.0,1.4253843796502643e-16,0.01278056601936178,2.6449456285818594e-5
0.2196,0.0,0.0004517871339214975,0.0,3.72438815791383e-9,0.0,0.0,1.3823383506274913e-16,0.017493112802798763,2.415640192847575e-5
0.2198,0.0,0.0004480044487075868,0.0,2.9998323567780376e-6,0.0,0.0,1.2505064670645978e-16,0.0,1.4885991691738348e-5
0.22,0.0,0.0004442542357731439,0.0,2.44011793410142e-6,0.0,0.0,8.965226619303281e-14,0.0,2.0042109552550688e-5
0.2202,0.0,0.00044053620447044757,0.0,2.2414764685685686e-6,0.0,0.0,7.854294730948927e-14,0.0,2.4750663343819576e-5
0.2204,0.0,0.0004368500663678842,0.0,0.0,0.0,0.0,1.372597499498693e-13,0.0,2.9115654707022667e-5
0.2206,0.0,0.0004331955352962196,0.0,0.0,0.0,0.0,6.280769422902102e-16,0.0,3.3831755696725474e-5
0.2208,0.0,0.0004295722887028026,0.0,1.9351747785489895e-6,0.0,0.0,7.230590814041786e-14,0.0,5.034156055234388e-5
0.221,0.0,0.00042597304972126493,0.0,3.848884869865832e-8,0.0,0.0,6.526200641377861e-14,0.0,6.561708151846344e-5
0.2212,0.10034105022710656,1.3592595740255509e-5,0.0,5.7589016746389186e-8,0.0,0.0,5.26978916705125e-14,0.0,7.530449337291977e-5
0.2214,3.948391609340154e-6,9.700053868610687e-5,0.0,0.0,0.0,0.0,8.6067533606116e-14,0.0,8.427685019080262e-5
0.2216,3.8850308606095535e-6,9.587908737485398e-5,0.0,1.3540778152030922e-7,0.0,0.0,1.4635147743911566e-13,0.0,9.83854851649606e-5
0.2218,3.822436119724215e-6,9.477005069977954e-5,0.0,0.0,0.0,0.0,1.4797642360217594e-13,0.0,9.790474044542048e-5
0.222,3.7605973832012876e-6,9.367329316586383e-5,0.0,3.065027740569442e-6,0.0,0.0,3.860149517611904e-16,0.0,9.711768218098257e-5
0.2222,3.699504782724971e-6,9.258868050309073e-5,0.0,2.9109543618175203e-6,0.0,0.0,1.0711378484985112e-15,0.0,0.00010179951939093008
0.2224,3.6391485833428376e-6,0.0001805695824081948,0.0,4.319492338450952e-8,0.0,0.0,7.312359143198878e-14,0.0,0.00011597352542716023
0.2226,3.5795191816951136e-6,0.0,0.0,1.6129964590063676e-6,0.0,0.0,6.119154434807075e-14,1.1665280775821976e-5,0.00012433069298470843
0.2228,3.5206071042491634e-6,0.0,0.0,1.3032542996544306e-6,0.0,0.0,5.300874332852873e-16,1.1034759240316494e-5,0.00012378566608840184
0.223,1.91395464502718e-5,0.0003213602166157112,3.520007092684316e-7,0.0,0.0,0.0,9.20231225011916e-14,1.2188381980576292e-5,0.00012289904391237644
0.2232,1.8924747204317107e-5,0.00031834573910160657,3.2183586306531207e-7,0.0,0.0,0.0,6.484509670711603e-14,1.355737688819511e-5,0.00012197679435554509
0.2234,1.8712710886314814e-5,0.00031535982001092405,2.9181074261504196e-7,2.6535196478962632e-6,0.0,0.0,5.891373775359279e-16,1.4907948443840593e-5,0.00012106578157098855
0.2236,1.8503229927714897e-5,0.00031240005167972127,2.6192668365474165e-7,0.0,0.0,0.0,1.1941867742011187e-13,1.6407991820776083e-5,0.00022848146313874827
0.2238,1.8296245546700705e-5,0.00030946595386940976,2.3218483841542385e-7,1.6319029564072328e-7,0.0,0.0,6.263653587472297e-16,1.8021911449914683e-5,0.0
0.224,1.8091720841351046e-5,0.0003065573235283489,2.0258629647169415e-7,0.0,0.0,0.0,6.230350991290479e-16,0.0007070831160282962,0.0
0.2242,1.788962180272356e-5,0.00030367398757688135,1.7313210333632647e-7,0.0,0.0,0.0,5.965568283939503e-16,0.016618216538310814,0.0
0.2244,1.7689914513563387e-5,0.0003008157664657089,1.438232641522599e-7,0.0,0.0,0.0,5.282941598557866e-16,0.0,0.0
0.2246,1.7492566169226113e-5,0.0002979824877883206,1.1466074421499983e-7,1.4280489283908239e-5,0.0,0.0,5.496195235857962e-16,0.0,0.020382890464259253
0.2248,1.7297544643280448e-5,0.0002951739807933321,1.2784864123983357e-5,0.0,0.0,0.0014120507836904396,4.568350301045989e-16,0.0,0.020215915185629017
0.225,1.7104818317264636e-5,0.0002923900743336677,0.0,0.0,0.0,0.0205033674023105,4.0246733235476804e-16,0.0,3.491145220860595e-5
0.2252,1.6914356070662356e-5,0.0002896305969131265,0.0,0.0,0.0,0.018790164399520665,4.3902584917700934e-16,0.016952982846223624,5.634377153753388e-5
0.2254,1.6726127270976204e-5,0.00028689537672881623,0.0,0.0,0.0,0.020037669989592985,3.7899901422511004e-16,0.017848688658733135,3.884486529573319e-5
0.2256,1.6540101763847133e-5,0.00028418424170867113,0.0,0.0,0.0,0.018436900301809413,3.3527602998050106e-16,0.019876979190818635,2.1211433063082936e-5
0.2258,1.6356249863176946e-5,0.00028149701954332564,0.0,0.0,0.0,0.025209020904841985,5.272711894564035e-16,2.72722588574208e-5,1.7746093984437328e-5
0.226,1.617454234118616e-5,0.00027883353771112826,0.0,0.0,0.0,0.0,0.0,0.0010747103585839824,0.01957554874988356
0.2262,1.599495019467172e-5,0.00027619361922428653,0.0,0.0,0.0,0.0,0.0,0.0010269731958670314,0.019579715667792152
0.2264,1.5817444631600203e-5,0.0002735770825339767,0.0,9.406987653496917e-5,0.0,0.0,0.0,0.0010646745863866275,0.019538710910278364
0.2266,1.56419971802102e-5,0.0002709837437765879,0.0,0.00014927991273452237,1.4523818107890253e-6,0.0,0.0,0.0020130615577702016,0.0
0.2268,1.5468579818909284e-5,0.0002684134194405963,0.0,0.00029911206293436587,5.3761395561588085e-6,0.0,0.0,0.0,0.0
0.227,1.5297165079839175e-5,0.0002658659285526511,0.0,8.848311825018437e-6,8.85289336977459e-6,0.0,0.0,0.0019620682663607286,3.843005706086894e-5
0.2272,1.5127726096101409e-5,0.000263341093798615,0.0,1.6044892713139547e-7,1.2353839230455198e-5,0.0,0.0,0.0,6.613831293065739e-5
0.2274,1.4960236592627494e-5,0.00026083874156544815,0.0,1.6191175113645706e-7,1.7667509789150854e-5,0.0,0.0,0.0015577004137896817,9.243522379834973e-5
0.2276,1.479467084109171e-5,0.0002583587012839955,0.0,1.4632145342405474e-7,0.009827704896126551,0.0,0.0,0.02546638373835082,0.00010761519396523898
0.2278,1.4631003603180447e-5,0.00025590080453421517,0.0,1.0974678187292776e-7,0.016274271757745668,0.01694778253659054,0.0,0.0003801245845531376,9.799070256535144e-5
0.228,1.4469210079539729e-5,0.00025346488424538363,0.0,1.2207894636554102e-7,0.0,0.016920761472057833,0.0,0.0003787319971633885,9.59107528401915e-5
0.2282,1.4309265871931352e-5,0.0002510507741387037,0.0,1.6843723843078712e-7,0.0,0.016964345455090762,0.0,0.023394901932407862,9.465052324954433e-5
0.2284,1.4151141087673236e-5,0.0002486582072435744,0.0,1.916917583858186e-7,0.0,0.016873967883855503,0.0,0.022686476593547424,5.267269514111408e-5
0.2286,1.3994806024721605e-5,0.0002462869133621941,0.0,2.110737016332687e-7,0.0,0.019831818996435713,0.0,0.0014753137030787062,3.421081664307761e-5
0.2288,1.3840237746671948e-5,0.00024393673278743592,0.0,3.799264520476136e-7,0.0,0.019884935839188423,0.0,0.023507941939640363,3.541864491034795e-5
0.229,1.3687413650300718e-5,0.00024160750600381222,0.0,0.0,0.0,0.02055578053261957,0.0,0.0004100764904300426,1.3662682056197334e-5
0.2292,1.353631146049734e-5,0.0002392990737305001,0.0,0.0,0.0,0.020829778996754998,0.0,0.00041238957950238964,0.019841238685086998
0.2294,1.3386909225387468e-5,0.00023701127696483873,0.0,0.0,0.0,0.00014208458236434143,0.0,0.0015770996141056923,0.019885277411510756
0.2296,1.3239185310522962e-5,0.0002347439570045554,0.0,3.1721187929498315e-8,0.06828420368632032,0.0018719665670365211,0.0,0.000519917622158698,0.0
0.2298,1.3093118385447324e-5,0.0002324969553180213,0.0,0.0,0.06680094811327157,0.0004916304500526781,0.0,0.0009334405123320751,0.020981971854226858
0.23,1.2948687429889527e-5,0.0002302701137934758,0.0,0.0,0.006670736526591119,0.00047926446470718774,0.0,0.0,0.0
0.2302,1.2805871728634004e-5,0.00022806327476584,0.0,3.0177559766323157e-9,0.08668015251770628,0.00025100430867611937,0.0,0.0,0.0006110510087902546
0.2304,1.2664650866484311e-5,0.00022587628104240969,0.0,5.722597755659822e-9,0.0772826561490708,0.0001815887037549098,0.0,0.00011671655423306569,0.021254324044822255
0.2306,1.2525004723314831e-5,0.00022370897592745645,0.0,6.3135115154026995e-9,0.0,0.00014090432639967513,0.0,5.79468827496992e-5,0.021603012866743036
0.2308,1.2386913469212245e-5,0.0002215612032457244,0.0,6.244559997938222e-9,0.07817854850286274,0.00014093203754457698,0.0,8.558283052449223e-5,0.0
0.231,1.2250357559706777e-5,0.00021943280736499895,0.0,5.1012323739208235e-9,0.0,0.0001205821998820496,0.0,0.00012633526021028853,0.0
0.2312,1.2115317731088444e-5,0.0002173236332176252,0.0,5.084251065583304e-9,0.0,0.00012123716999358379,0.0,0.00015327878485329864,0.0001732554989395292
0.2314,1.1981774995806996e-5,0.00021523352632109478,0.0,5.044749465945723e-9,0.0,0.000121748094940619,0.0,0.0001555017275153322,0.00016983829904689343
0.2316,1.184971063795514e-5,0.0002131623327976959,0.0,5.010811160249972e-9,0.06647340300784363,7.705878275872557e-5,0.0,0.00015771989965718237,0.00016642937424759217
0.2318,1.171910620883761e-5,0.0002111098993933299,0.0,5.24744624959059e-9,0.06956236339829591,0.001333528934169756,0.0,0.00015992945389136813,0.0001630349005242119
0.232,1.1589943522613555e-5,0.00020907607349537286,0.0,5.674488877215999e-9,0.0,0.00126188689648116,0.0,0.00016795543160045775,0.0001538348335789405
0.2322,1.1462204652021735e-5,0.00020706070314977995,0.0,5.374636517760003e-9,0.0,0.020542248161187774,0.0,0.031263550214109544,0.00020344289638387324
0.2324,1.1335871924182065e-5,0.00020506363707733805,0.0,5.052464516139871e-9,0.0,0.019576008760692366,0.0,0.028058213759217427,0.0007049122393377643
0.2326,1.1210927916473906e-5,0.00020308472468916032,0.0,4.812485250578818e-9,0.0,0.0,0.0,0.0001002306902298123,0.0001331239560335446
0.2328,1.1087355452483755e-5,0.00020112381610140184,0.0,4.836170172879e-9,0.0,0.0,0.0,0.00011250715205683975,9.223896329049394e-5
0.233,1.096513759803663e-5,0.00019918076214930566,0.0,1.1638544697058448e-9,0.0774955490009804,0.0,0.0,0.00011266708867869145,9.080480303611145e-5
0.2332,1.0844257657284702e-5,0.00019725541440042318,0.0,0.0,0.015805437455444646,0.0,6.365470397591884e-10,0.00011285787378775489,0.00015093695031416846
0.2334,1.0724699168878325e-5,0.00019534762516729663,0.0,0.0,0.0,0.018315963726728265,0.0,0.0001267286400260647,0.0007783602034599196
0.2336,1.0606445902199956e-5,0.00019345724751936196,0.0,0.0,0.0,0.01828618233657599,0.0,0.00013221262239169768,0.02126038295130419
0.2338,1.0489481853667021e-5,0.00019158413529427043,0.0,0.0,0.0,0.0,0.0,0.0002700420579779409,0.0006547881801735661
0.234,1.0373791243100273e-5,0.00018972814310857806,0.0,0.0,0.0,0.019472870712850837,1.1748814136477396e-9,0.0,7.09805204235376e-5
0.2342,1.0259358510161971e-5,0.000187889126367872,0.0,0.0,0.0,0.0,0.0,0.0,0.00023899325686522165
0.2344,1.0146168310848271e-5,0.00018606694127623266,0.0,0.0,0.0,0.02092788597114033,0.0,0.0,0.020101180143581598
0.2346,1.0034205514053603e-5,0.00018426144484519954,0.0,0.0,0.0,0.0,0.0,0.0,0.020533568984003756
0.2348,9.9234551981949e-6,0.0001824724949022376,0.0,0.0,0.0,0.0,0.0,0.0,0.02052426400676189
0.235,9.813902647888735e-6,0.00018069995009857478,0.0,0.0,0.0,0.0,0.0,0.0,0.02050396199855873
0.2352,9.705533350699153e-6,0.00017894366991661175,0.0,0.0,0.0008392764662186799,0.0,0.0,0.0,0.0007600655929895081
0.2354,9.598332993931459e-6,0.00017720351467680022,0.0,1.3346268299425073e-10,0.0003120504711674561,0.0,0.0,0.032681850707897635,0.0008397894805638236
0.2356,9.492287461493679e-6,0.0001754793455441021,0.0,1.333744222360497e-10,0.08265677028966684,0.0,0.0,0.031088246556407243,0.0008067783034052855
0.2358,9.387382830806576e-6,0.00017377102453394137,0.0,3.627406338529271e-11,0.07810449039322287,0.0,0.0,0.032401733569898276,0.0007716425355147874
0.236,9.283605369771793e-6,0.00017207841451772916,0.0,4.761892446221634e-11,0.0,0.0,0.0,0.03218514070490114,0.0012531017840470755
0.2362,9.18094153379203e-6,0.000170401379227989,0.0,4.665052910098632e-11,0.0,0.0,0.0,0.029400309096921387,0.0
0.2364,9.079377962846295e-6,0.00016873978326303104,0.0,5.58632399911316e-11,0.007845134921042564,0.0,0.0,0.029132382627497518,0.0
0.2366,8.978901478612876e-6,0.00016709349209125673,0.0,4.796862791728049e-11,0.01017030499083617,0.0,0.0,0.02946789495489306,0.0
0.2368,8.879499081646935e-6,0.00016546237205506287,0.0,4.639663118372094e-11,0.0928076342961293,0.0,0.0,0.001300118071576554,0.0
